time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,2.5068348204423136,-0.31247454367876554,0.8642890876997663,46.915534796427046,0.03221793213699797,0.05493061317715853,0.0,-0.5885044928266654,0.7177334406795853,28.04253899432915,0.0256963072024789,0.022771676446844857,0.0,900.3709408078273,900.0363850394083,899.7837681121554,899.2800529100856
2.2200000000000015,2.521269242512546,-0.3488313528246263,0.9079456290432363,48.59869843962897,0.033746239806099254,0.055996583809399425,0.0,-0.6234725922722142,0.7376037717172261,28.06238164403371,0.025018960873307527,0.005174031777483433,0.0,900.6029073322333,899.8901072760159,899.7147334609485,899.6870409132878
2.2800000000000016,2.5356844102659886,-0.3872965374477112,0.9528187680337615,50.28296302858317,0.03522495301883222,0.05596157420435777,0.0,-0.6586780627153183,0.7582829256562551,28.07928905530976,0.02388708231072601,-0.015748837619024084,0.0,900.6575750203396,899.8103805398475,899.8841937124344,899.8380900810804
2.3400000000000016,2.550078100797257,-0.42785937072111097,0.9989548691668417,51.968119674895966,0.03692574685890815,0.05459309506646104,0.0,-0.6932732250766174,0.7797113520380571,28.092195981396458,0.0360352601768664,-0.04321010904115958,0.0,900.597236434877,899.4852320732991,899.5024503730958,899.9944016147333
2.4000000000000017,2.5644483532129754,-0.4704575079544338,1.0464063788900746,53.65396726584526,0.03956619891112734,0.05157162459694842,0.0,-0.7263666361852819,0.8022036652317633,28.1023720778693,0.05646977229518413,-0.07115655488007094,0.0,900.5853095418331,899.4531177402876,899.3019184780842,900.1298505068008
2.4600000000000017,2.5787940990573297,-0.5149713816776021,1.095255623799316,55.34038566480566,0.04304414695387315,0.04698699309744914,0.0,-0.7569814549224628,0.8263861625828414,28.11125375981046,0.06080062367605959,-0.08981273689766373,0.0,900.542759676205,899.7858240541775,899.7776275749695,899.953521581649
2.520000000000002,2.593114841703116,-0.5612238036269479,1.1456130744739121,57.02724894252276,0.0467206499702737,0.04136636150909023,0.0,-0.7842341070380362,0.8524957588605117,28.117289513927442,0.06220708837674935,-0.10280776814604636,0.0,900.2184435661898,899.6894824962966,899.753009118471,899.8105800339191
2.580000000000002,2.60741019845756,-0.6090007324186945,1.1975992321583313,58.71445102174843,0.05042717905090921,0.03489577791909593,0.0,-0.80774306049817,0.8806802133221172,28.122593951897123,0.06089831470601708,-0.12051836063097683,0.0,900.3755303342631,899.6543481719226,899.9515492084051,899.8991464948967
2.640000000000002,2.6216805250735153,-0.6580635838681946,1.25133687373663,60.40192470379497,0.05403891167374297,0.027342921545688625,0.0,-0.8270256082220282,0.9108720898700499,28.126417093274224,0.05875210714505313,-0.1396416387569412,0.0,900.23845962623,899.4580200890525,899.9918574030745,899.9054676684833
2.700000000000002,2.635926416263236,-0.7081444449703354,1.3069454768048878,62.08960675535056,0.057531217676822344,0.01853943498890054,0.0,-0.8416010922715129,0.9430370890933718,28.129606353845983,0.05708837987523139,-0.1671983142022798,0.0,900.5834646127678,899.4588259751849,899.7782249035481,899.7112829394707
2.760000000000002,2.6501491528958776,-0.7589433602291121,1.3645428673636355,63.77748732741095,0.06104030564457741,0.00801852405264647,0.0,-0.8508518068067379,0.9771646712600494,28.133102579878177,0.061139960574803635,-0.20131887439459484,0.0,900.8347598622132,899.4398564527677,899.6630694115652,899.8276932852474
2.820000000000002,2.6643506856321486,-0.8101169545455335,1.4242471132243106,65.46557236559504,0.06482314128481903,6.278643064086914,0.0,-0.853964159533771,1.013292750446322,28.136541738363157,0.06661107763599791,-0.23458467170811528,0.0,900.6590884722191,899.292188036061,899.6130000440196,899.8353332582922
2.880000000000002,2.678533439812029,-0.8612727897490406,1.4861849777921803,67.15389364637053,0.0690047173309134,6.264166250463969,0.0,-0.8501524214531173,1.0516564652033773,28.141111602162436,0.07523450439350136,-0.2600358637041088,0.0,900.2996773001962,899.2422384582304,899.6701150895782,900.0204357856933
2.940000000000002,2.692700824075151,-0.911976419454931,1.5505021930116503,68.84258624162749,0.07379066520835131,6.248289530491931,0.0,-0.8388300647661432,1.0926584085210371,28.149029436862982,0.08755849370993628,-0.2758166989004732,0.0,900.2948252967689,899.6237296626111,899.7401326877194,900.2408492004357
3.000000000000002,2.706856979087611,-0.9617702798755474,1.6173645003647288,70.53181153761271,0.07901395845871928,6.231520534551212,0.0,-0.8198155165856965,1.1365502628984532,28.159021501442858,0.08602876817603632,-0.28804338890584064,0.0,899.996689866309,899.4654572633398,899.9268852717777,899.8669730667631
3.0600000000000023,2.721005974923076,-1.0101899863351438,1.686955719156341,72.22176329517373,0.0843289862278791,6.213938610132658,0.0,-0.7930239213534463,1.1836337614142214,28.173342136586026,0.09325574453347234,-0.3055290372612319,0.0,900.1630251252883,899.4147478374792,899.7987234529278,900.0936135110492
3.1200000000000023,2.7351526136288276,-1.0567669494206553,1.7594730107936112,73.91272395601872,0.09019252725340543,6.195388848549866,0.0,-0.7583723603717082,1.2341401192743984,28.192778082034074,0.10542583706153048,-0.31762945170903906,0.0,900.1332805280036,899.5984684577069,899.7360352588184,900.231816835694
3.1800000000000024,2.7493020212290356,-1.1010284550912373,1.8351329139832917,75.60501012906066,0.09672662202743076,6.176184350297326,0.0,-0.7158431248047604,1.2884580768966163,28.21765136092318,0.11507258464274411,-0.3254635360888834,0.0,900.0326182468567,899.6672386312168,899.7554753169869,900.1500591547809
3.2400000000000024,2.763459457202668,-1.1425012003718396,1.9141793325608976,77.29898837284604,0.10394344425095259,6.156546068257889,0.0,-0.6654261575824806,1.3470890921881185,28.24926810605435,0.12905789001220316,-0.331256110648923,0.0,900.0213119677907,899.7363037840397,899.770436379357,900.3418039529967
3.3000000000000025,2.7776304370884493,-1.1807148568948838,1.996885602799768,78.99507639248606,0.11230615962343116,6.13648979846187,0.0,-0.6072173912195802,1.4105497881074758,28.28807120418778,0.154575977658588,-0.3410886217652884,0.0,900.0741816796302,899.6231105719187,899.6518557704734,900.6922569869774
3.3600000000000025,2.7918204477834907,-1.2152021457987325,2.083564693495268,80.69372811890192,0.12193013478550707,6.11601087004906,0.0,-0.5412083123940031,1.4796418081836107,28.334843258991896,0.17004104569883738,-0.34177176673266474,0.0,899.9101419688037,899.8273959970311,899.9278724531665,900.5641485633051
3.4200000000000026,2.806034931105489,-1.245496210616356,2.1745762045728627,82.39543718909461,0.13256396022448147,6.0953702154705045,0.0,-0.46745815819828723,1.5550541051501083,28.3900406396704,0.1886929349051838,-0.34889881256532307,0.0,899.9740194592938,899.6292231909716,899.9938132437626,900.761638389398
3.4800000000000026,2.820279103558715,-1.271136923813934,2.2703166474204464,84.10070600094434,0.14435883334490107,6.074115437899341,0.0,-0.3860778787397581,1.6373846878729645,28.453633833543122,0.20892555959945963,-0.3679179022612366,0.0,900.1327917433124,899.3021910437569,899.9052148550271,900.7404982553288
3.5400000000000027,2.834557923261832,-1.2916620683123687,2.3712233308550936,85.81005971023393,0.15733318019550246,6.05185352411776,0.0,-0.2968732587832037,1.7273943928796867,28.526439901534552,0.22785758753039353,-0.37810320056135627,0.0,899.6759378788373,899.1971557586953,899.9254098462361,900.7119706474239
3.6000000000000028,2.848876716588449,-1.306583323308246,2.477787803531358,87.5241255613088,0.1714525214486624,6.0290692463381,0.0,-0.1992413449187543,1.826096799135374,28.6108346982564,0.24713174285978898,-0.3832142899849213,0.0,899.7616106528184,899.4852837628126,899.800728005438,900.6054314531706
3.660000000000003,2.8632415570387817,-1.3153866479977836,2.5905562700092286,89.24362466892883,0.18693204607116964,6.006005093402326,0.0,-0.09290714845921877,1.9343192623537129,28.70764258377818,0.27376467633147,-0.386883328822332,0.0,899.8193423878602,899.5996615683279,899.6628958418803,900.7708351538046
3.720000000000003,2.877658617685743,-1.3175461659139478,2.710124687334685,90.9693058989936,0.20424977811128997,5.983005116727963,0.0,0.022264308021689966,2.052917513112779,28.817005911199956,0.3083405685920736,-0.3770578439808027,0.0,899.6463384181335,899.9736878221368,899.321251541329,900.7590194253177
3.780000000000003,2.8921336963701503,-1.3125328529200948,2.8371413527368605,92.70190954105924,0.22337114734751573,5.9606753844506315,0.0,0.14620298872876653,2.182729295465371,28.93838688314949,0.33389886629088156,-0.36385183675182614,0.0,899.3647150258057,899.8333466787465,899.3550859970699,900.4373367974224
3.840000000000003,2.906672032333833,-1.2998118073208016,2.972306659704965,94.44217284044537,0.2439482994429243,5.9387803255518925,0.0,0.2792060536860952,2.3246303247484663,29.0722880449323,0.3566884446163941,-0.3671322471292395,0.0,899.676464069975,899.479955861694,899.311892118165,900.2902926797625
3.900000000000003,2.9212788677293333,-1.2788193803089936,3.1163729191808005,96.190880044073,0.26573454410753605,5.9166509353992645,0.0,0.4220042244921854,2.479533406052334,29.21994700914761,0.3735358823060045,-0.3724277609900154,0.0,899.8203228438259,899.5407134923088,899.5277523991559,900.2727783469959
3.960000000000003,2.9359598635190083,-1.2489526306632999,3.2701377022007496,97.94886624380722,0.2883327416137549,5.894186809628952,0.0,0.5751149541277244,2.647996283455188,29.381685876702186,0.3821949931173075,-0.3786615111891875,0.0,899.8306270861947,899.5108729918786,899.7898315453392,900.208434472934
4.020000000000002,2.9507209145427518,-1.2095769103035274,3.434426321811428,99.7169852597617,0.3112242544138786,5.871517478178834,0.0,0.7390484737003787,2.8303675258337924,29.557752382215583,0.3801553526422762,-0.37619928947228043,0.0,899.6283791656112,899.6596818414024,900.027695253983,900.0149417480408
