time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.07889417824551564,-0.07746270592385347,11.40526784372575,6.239686603252778,6.266948205347493,0.0,0.20943276688983611,-0.22439275136079942,2.441938899376854,-0.056232372733422964,0.0749606738153577,0.0,438.4062408855859,440.0762348467372,438.09327483435175,438.07004199454246
1.2600000000000007,0.09179233309392915,-0.09188216840996949,11.555770317068497,6.235799994615,6.2717660416212055,0.0,0.2200000050972531,-0.2566197202783432,2.574508505183801,-0.09330776938389262,0.08926053348391728,0.0,452.299914010188,453.4550687880512,454.73344172901955,451.750233045121
1.3200000000000007,0.1052261529834286,-0.10838037271228355,11.715286095231244,6.229912119659792,6.278141380770629,0.0,0.22711656265743047,-0.29394306687609284,2.742267582883916,-0.1101266927278715,0.12782892421258146,0.0,463.29035946484834,466.3215499070635,464.67520216429364,463.34689433153596
1.3800000000000008,0.11892779985689254,-0.12719345510347485,11.883718132267434,6.223483274014946,0.003673849074232294,0.0,0.22871510113960586,-0.33383568584317663,2.87177707314558,-0.10177496480169783,0.16725009839258756,0.0,452.10286476044917,455.2861028256256,453.2979082065437,453.95868411364523
1.4400000000000008,0.13252218312169992,-0.14860101511571094,12.060963129534807,6.217325793019295,0.01433923175776819,0.0,0.22326858918446058,-0.38040778854487256,3.0359138325767656,-0.10437921573757247,0.19315240657586094,0.0,463.44993599791303,465.5097033994484,465.5180709462212,465.3056137590707
1.5000000000000009,0.14551956840741984,-0.17303443175111768,12.249418933704876,6.211441352789327,0.025757543922600767,0.0,0.20862116179042625,-0.43471544004651297,3.245297489985385,-0.0877708909524651,0.18390856907126588,0.0,479.46029713351624,478.7898030725193,478.91295443261174,480.16692203086126
1.560000000000001,0.15736394034379217,-0.20086822077733216,12.450490659458756,6.205774076396349,0.036633377732818495,0.0,0.18490495484306638,-0.49367225277882715,3.456386477045409,-0.11319623195322173,0.17537655388489257,0.0,480.322831154527,479.7043972401182,483.2337896939858,481.306183492917
1.620000000000001,0.1677432454477401,-0.23193736940155246,12.658568389909368,6.199075341676872,0.04749646897735982,0.0,0.16009952619060555,-0.5425697042500688,3.4793706904612782,-0.10871437185217325,0.19048415211300385,0.0,423.969053452516,425.2982547306321,424.0910254726408,424.4641236803625
1.680000000000001,0.17640955483981116,-0.2660991117176265,12.868437915470802,6.192467878286418,0.05905365647996774,0.0,0.1277134316941259,-0.5967502686387529,3.5160475469153614,-0.11310226397631237,0.19657528218027856,0.0,429.14234692677456,429.69661971621144,429.46251921763496,429.07895420100004
1.740000000000001,0.1827060806479168,-0.3039471874842646,13.083857994481727,6.185487839012206,0.07072598759057858,0.0,0.08091414416879703,-0.6655530185725065,3.663987638554184,-0.12373241202925599,0.190126475980948,0.0,465.24463270211845,464.7745021795549,465.06604082941317,464.2210881574647
1.8000000000000012,0.1859074614675053,-0.34611680238011294,13.308500795046344,6.177638763756805,0.08314339009326588,0.0,0.02449901727845528,-0.7408784889450439,3.823372330557742,-0.15130375768720994,0.22837940172614551,0.0,468.10594822029213,471.11137097147326,470.67370714474055,468.519611231463
1.8600000000000012,0.18540787130401132,-0.3930218923725976,13.542985907442413,6.168624885225082,0.09698587151882165,0.0,-0.04265295225156098,-0.8235611715506521,3.991937595813655,-0.14817080225531304,0.23499221468677867,0.0,473.17012838298996,473.7282626461088,474.25170958247327,474.47263129255714
1.9200000000000013,0.1807929332063439,-0.4448206127477756,13.785228723218237,6.159384068602424,0.11095837459252245,0.0,-0.11256241930850586,-0.9039149518269878,4.082203109144657,-0.1694566395302664,0.22827341926304778,0.0,451.75578914395214,451.2667055148292,452.95414860150754,451.2165284799697
1.9800000000000013,0.1718525574504662,-0.5014603926511595,14.031490860723473,6.149805144506146,0.12477631519983845,0.0,-0.18672304560276412,-0.9849560992798566,4.126046444796001,-0.14502789364284263,0.23406326587224774,0.0,438.3970892307732,438.93139724886623,437.0976055270985,439.1037541297464
2.0400000000000014,0.1579248671635788,-0.5634227361852173,14.282437001651,6.141518450015605,0.13890776581496134,0.0,-0.27894315230698025,-1.0812483919400322,4.238022413236745,-0.12700082036425572,0.2382913715730544,0.0,461.1533093845599,461.5402244928275,459.952000229215,461.36041056596747
2.1000000000000014,0.1389258895395083,-0.6305661719834807,14.53474302754932,6.134200767254258,0.15301658228489146,0.0,-0.35548937958183185,-1.1574538023513858,4.172095998252346,-0.11342699898683961,0.22798704669081304,0.0,405.737363791398,404.8719631847127,402.2705385148261,403.4827029242121
2.1600000000000015,0.11468104714996791,-0.7028035849075709,14.785767619572333,6.127889617392839,0.16685119279323413,0.0,-0.4538992348088346,-1.2510048040782258,4.194911536763868,-0.09239997792006163,0.23530106214296576,0.0,434.5483333630548,435.2151338892252,433.45680677025643,435.21023604550606
2.2200000000000015,0.08373633266664231,-0.7812520190377483,15.041208112100858,6.122320102282401,0.1805916605457405,0.0,-0.5789765201148376,-1.3644107005220745,4.318822839896129,-0.09368901871461914,0.21188035981692832,0.0,468.7942047736606,467.019336690371,467.84205575959606,467.7348663703062
2.2800000000000016,0.045124513101226844,-0.8665070660199526,15.303325531670462,6.116830643599098,0.1934941100697749,0.0,-0.709300822454239,-1.4778802197680114,4.417547504568854,-0.08742490098117467,0.2207024655987536,0.0,461.6288142647976,462.368118886891,461.8257857257559,462.31295398615833
2.3400000000000016,-0.001831247656757652,-0.95889037836192,15.572557119268374,6.1110832870826535,0.20657527478723914,0.0,-0.8571762116180796,-1.6019923147676847,4.55571493762616,-0.12311289062669736,0.21203841484518937,0.0,476.6381785073308,476.0189707785445,477.1741557066353,474.43379206876887
2.4000000000000017,-0.05734362983353281,-1.0583585446621684,15.847197401335686,6.103582522532049,0.21900589669557924,0.0,-0.9943473112540117,-1.7142186326218458,4.598199508877496,-0.12910785975355468,0.19507645642463808,0.0,448.6417000297261,447.3037814499001,449.1564183365339,448.6558272392092
2.4600000000000017,-0.12080391254798616,-1.1642846488493677,16.122046366985423,6.095833973600527,0.2306918309359265,0.0,-1.1219514092916827,-1.8172567274844786,4.56301517185763,-0.1292117435276113,0.19413748315050236,0.0,424.2643338569268,424.2227032903403,424.1528605614289,424.1278025680398
2.520000000000002,-0.1919243065558416,-1.2763650128459698,16.39391511586628,6.088725878617359,0.2423128700925572,0.0,-1.2496556635868457,-1.9193200681182023,4.49896681821156,-0.1028081758361459,0.192762744325508,0.0,415.97032206962405,415.88931190202555,413.1605203712482,415.4680204845288
